signal_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-16T00:18:31.810Z,LTC/BTC,LTC,BTC,livecoin,poloniex,0.0154,0.00010525370228022948,1.0525370228022948e-07,0.1,0.03124475,0.000213547117813,2.9759390120216916e-07,0.1393574889934912,-0.3595
2019-09-16T00:18:42.588Z,LTC/BTC,LTC,BTC,livecoin,kraken,0.1,0.0006875528084231723,1.0525370228022948e-07,0.1,0.03124475,0.000213547117813,3.3411067885019713e-07,0.15645759225033085,-0.3647
2019-09-16T00:18:51.844Z,LTC/BTC,LTC,BTC,livecoin,gateio,0.0154,0.00010525370228022948,1.0525370228022948e-07,0.1,0.03124475,0.000213547117813,2.8020201705330425e-07,0.1312132048060105,-0.8774
2019-09-16T00:19:32.443Z,LTC/BTC,LTC,BTC,livecoin,binance,0.0154,0.00010550842278663915,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,7.056249491765094e-07,0.33416411170432425,-0.1086
2019-09-16T00:19:32.444Z,LTC/BTC,LTC,BTC,livecoin,kucoin,0.0154,0.00010550842278663915,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,6.735611576577093e-07,0.3189796026768915,-0.1814
2019-09-16T00:19:32.444Z,LTC/BTC,LTC,BTC,livecoin,bittrex,0.03297187,0.00022716116212094794,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,2.709817735556915e-07,0.12832933947981573,-0.3383
2019-09-16T00:19:32.445Z,LTC/BTC,LTC,BTC,livecoin,poloniex,0.0154,0.00010550842278663915,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,2.218410660201675e-07,0.1050576837634265,-0.3319
2019-09-16T00:19:32.445Z,LTC/BTC,LTC,BTC,livecoin,hitbtc2,0.0154,0.00010550842278663915,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,4.0210906335094527e-07,0.19042753252948574,-1.276
2019-09-16T00:20:01.635Z,LTC/BTC,LTC,BTC,livecoin,kraken,0.1,0.0006892439285714286,1.0550842278663914e-07,0.1,0.03082107,0.000211161200279,3.387391366388378e-07,0.16041731918139956,-0.3275
2019-09-16T00:32:51.856Z,XRP/BTC,XRP,BTC,livecoin,kucoin,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.2834491347519594e-07,0.11470564994073285,-0.3884
2019-09-16T00:34:32.585Z,XRP/BTC,XRP,BTC,livecoin,kucoin,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.2834491347519594e-07,0.11470564994073285,-0.3884
2019-09-16T00:35:02.075Z,XRP/BTC,XRP,BTC,livecoin,binance,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.2834491347519594e-07,0.11470564994073285,-0.3884
2019-09-16T00:35:21.845Z,ATOM/BTC,ATOM,BTC,poloniex,binance,0.01,3.4450000000000005e-06,3.429099999999999e-13,0.1,1.69618771,0.0005816397276360999,6.585024737149427e-07,0.11321483771255247,-0.3877
2019-09-16T00:35:32.506Z,XRP/BTC,XRP,BTC,livecoin,kucoin,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.283449134751683e-07,0.11470564994071897,-0.3884
2019-09-16T00:36:02.070Z,XRP/BTC,XRP,BTC,livecoin,binance,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.283449134751683e-07,0.11470564994071897,-0.3884
2019-09-16T00:36:32.146Z,XRP/BTC,XRP,BTC,livecoin,kucoin,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.2834491347519594e-07,0.11470564994073285,-0.3884
2019-09-16T00:37:01.823Z,XRP/BTC,XRP,BTC,livecoin,binance,4.1568,0.000105208608,1.05208608e-07,0.1,7.8652836,0.000199070327916,2.2834491347519594e-07,0.11470564994073285,-0.3884
2019-09-16T00:41:02.124Z,ATOM/USDT,ATOM,USDT,kucoin,poloniex,0.01,0.035328,3.5328e-05,0.1,0.28277564,0.998989780992,0.001044841851018,0.10458984375,-0.931
2019-09-16T00:41:11.914Z,ATOM/USDT,ATOM,USDT,gateio,poloniex,0.0001,0.00035273,3.5273e-07,0.1,0.28277564,0.997434514972,0.0016042286220658984,0.16083548323078958,-0.8753
2019-09-16T00:41:22.468Z,ATOM/USDT,ATOM,USDT,binance,poloniex,0.001,0.0035280000000000008,3.5280000000000008e-06,0.1,0.28277564,0.9976324579200001,0.0024035222460898433,0.24092261904760334,-0.7043
2019-09-16T00:51:33.004Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.00010754681959301085,1.0754681959301086e-07,0.1,0.06290733,0.00116646263286,1.5592784610653619e-06,0.13367581756495994,-0.5463
2019-09-16T00:51:42.271Z,ETH/BTC,ETH,BTC,livecoin,kucoin,0.0058,0.00010754681959301085,1.0754681959301086e-07,0.1,0.06290733,0.00116646263286,1.7031023464643378e-06,0.1460057355020944,-0.5302
2019-09-16T01:07:52.173Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.000108008006,1.08008006e-07,0.1,0.006,0.00011173242000000001,1.123036440000105e-07,0.10051124284250756,-0.5867
2019-09-16T01:08:31.885Z,ETH/BTC,ETH,BTC,livecoin,kucoin,0.0058,0.00010800794799999999,1.08007948e-07,0.1,0.006,0.00011173235999999999,1.1236375200000584e-07,0.10056509322814433,-0.5813
2019-09-16T01:09:01.815Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.00010800788999999999,1.0800789e-07,0.1,0.012,0.00022346460000000003,2.2500448387860382e-07,0.10068909522072123,-0.5439
2019-09-16T01:09:32.401Z,ETH/BTC,ETH,BTC,livecoin,kucoin,0.0058,0.00010807465462469364,1.0807465462469364e-07,0.1,0.04180273,0.0007789337253654,1.0071652362769173e-06,0.1293005044561979,-0.4957
2019-09-16T01:09:42.183Z,ETH/BTC,ETH,BTC,livecoin,hitbtc2,0.0058,0.000108007832,1.08007832e-07,0.1,0.006,0.00011173224,1.1409796799999255e-07,0.10211731904774535,-1.5851
2019-09-16T01:10:02.035Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.00010807463797506333,1.0807463797506333e-07,0.1,0.04180273,0.0007789336053654,1.7401640345216559e-06,0.22340338413122385,-0.3781
2019-09-16T01:10:02.036Z,ETH/BTC,ETH,BTC,livecoin,kraken,0.02,0.0003746,1.08007774e-07,0.1,0.006,0.00011173218,1.5451407600001293e-07,0.13828968162978017,-0.5491
2019-09-16T01:10:32.164Z,ETH/BTC,ETH,BTC,livecoin,kucoin,0.0058,0.0001080858336534482,1.0808583365344821e-07,0.1,0.035802730000000005,0.0006672013653654,1.6715046652005885e-06,0.2505247668798116,-0.3674
2019-09-16T01:10:32.165Z,ETH/BTC,ETH,BTC,livecoin,gateio,0.0058,0.000108007716,1.08007716e-07,0.1,0.006,0.00011173212,1.2020618400000298e-07,0.10758426851652236,-1.0744
2019-09-16T01:10:42.047Z,ETH/BTC,ETH,BTC,livecoin,poloniex,0.0058,0.000108007716,1.08007716e-07,0.1,0.012,0.00022346424,2.3050804463449667e-07,0.10315209477565479,-0.5848
2019-09-16T01:11:01.957Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.0001080858336534482,1.0808583365344821e-07,0.1,0.035802730000000005,0.0006672013653654,1.3335630917862718e-06,0.19987415509198359,-0.4368
2019-09-16T01:11:01.958Z,ETH/BTC,ETH,BTC,livecoin,hitbtc2,0.0058,0.0001080858336534482,1.0808583365344821e-07,0.1,0.035802730000000005,0.0006672013653654,6.678687133255603e-07,0.10010002197159695,-1.521
2019-09-16T01:11:01.957Z,ETH/BTC,ETH,BTC,livecoin,kraken,0.02,0.0003746,1.08007716e-07,0.1,0.006,0.00011173212,1.5457418400000394e-07,0.13834355241805485,-0.549
2019-09-16T01:11:32.401Z,ETH/BTC,ETH,BTC,livecoin,kucoin,0.0058,0.00010803429777155371,1.0803429777155371e-07,0.1,0.03039104,0.000566081838784,8.007168883294131e-07,0.14144896258276585,-0.4902
2019-09-16T01:11:41.984Z,EOS/BTC,EOS,BTC,poloniex,binance,0.01,4.0030000000000005e-06,3.9849999999999997e-13,0.1,0.55413589,0.00022082315216499998,2.2356612482052527e-07,0.10124215809285964,-0.3746
2019-09-16T01:13:32.407Z,EOS/BTC,EOS,BTC,livecoin,binance,0.2687,0.00010711765599744453,1.0711765599744453e-07,0.1,3.39347212,0.001352812724924,3.053751398227563e-06,0.22573349155916023,0.9387
2019-09-16T01:13:32.407Z,EOS/BTC,EOS,BTC,livecoin,kucoin,0.2687,0.00010711765599744453,1.0711765599744453e-07,0.1,3.39347212,0.001352812724924,1.7588072943905351e-06,0.13001114359634247,0.8298
2019-09-16T01:13:32.409Z,EOS/BTC,EOS,BTC,livecoin,hitbtc2,0.2687,0.00010711725379892205,1.0711725379892206e-07,0.1,2.8857536,0.0011504056597408001,1.3587818516177337e-06,0.11811327944299954,-0.1755
2019-09-16T01:18:32.167Z,EOS/BTC,EOS,BTC,livecoin,binance,0.2687,0.00010711765599744453,1.0711765599744453e-07,0.1,3.39347212,0.001352812724924,1.7608321501049991e-06,0.13016082105554716,0.8121
2019-09-16T01:19:02.030Z,EOS/BTC,EOS,BTC,livecoin,bittrex,0.70713356,0.00028344943134902954,1.0711725379892206e-07,0.1,2.8857536,0.0011504056597408001,1.3654725496418756e-06,0.11869487411506063,0.799
2019-09-16T01:25:12.198Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,6.642511967618291e-06,0.20363024613850866,-0.2883
2019-09-16T01:26:32.216Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,6.821880195259193e-06,0.20912888829707765,-0.2883
2019-09-16T01:27:32.518Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,5.090908372272237e-06,0.15606489381848887,-0.2883
2019-09-16T01:29:02.075Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,5.877077248142791e-06,0.180165379068703,-0.3113
2019-09-16T01:30:02.058Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,9.24586166097261e-06,0.283437515049223,-0.2076
2019-09-16T01:31:02.084Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,4.7146689264236e-06,0.14453104467547495,-0.3459
2019-09-16T01:32:02.421Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,4.266829783459586e-06,0.13080226325110078,-0.3343
2019-09-16T01:33:32.405Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,5.961147496938961e-06,0.1827426036997981,-0.3228
2019-09-16T01:39:52.451Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,3.2810032594002037e-06,0.10058115130991141,-0.3919
2019-09-16T01:41:12.033Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474167296711428,1.0474167296711428e-07,0.1,0.37683907000000005,0.0032620458372869003,3.5153646238149155e-06,0.1077656415379713,-0.3919
2019-09-16T01:42:02.668Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.000104741593,1.0474159299999999e-07,0.1,0.12779169,0.0011062070398977,1.3287276426941217e-06,0.12011563792045654,-0.3804
2019-09-16T01:45:22.249Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.566595207253886e-06,4.552657911011853e-09,0.1,0.5821,0.00265010217,2.8045829023441794e-06,0.10582923685331647,-0.4237
2019-09-16T01:46:42.556Z,ATOM/BTC,ATOM,BTC,binance,poloniex,0.01,3.37e-06,3.37e-09,0.1,2.63787169,0.00088896275953,3.256320707720467e-06,0.3663056379821922,-0.2548
2019-09-16T01:46:42.569Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.567e-06,4.5527e-09,0.1,0.3692,0.0016808568399999998,1.912566759999918e-06,0.11378522634919452,-0.4457
2019-09-16T01:46:52.476Z,ATOM/BTC,ATOM,BTC,kucoin,poloniex,0.01,3.3741939398237624e-06,3.3741939398237626e-09,0.1,3.12251769,0.0010535980266590493,2.2004788548921807e-06,0.20885373730908374,-0.3078
2019-09-16T01:46:52.477Z,BNB/BTC,BNB,BTC,binance,kucoin,0.01,2.0010000000000003e-05,2.0010000000000005e-08,0.1,0.2922,0.0005846922000000001,7.863978599999188e-07,0.13449775112442386,-0.3677
2019-09-16T01:46:52.476Z,ATOM/BTC,ATOM,BTC,hitbtc2,poloniex,0.01,3.3752000000000007e-06,3.375200000000001e-09,0.1,2.63787169,0.0008903344528088001,9.929212828327693e-07,0.11152228016116095,-0.3908
2019-09-16T01:49:42.405Z,ATOM/BTC,ATOM,BTC,poloniex,binance,0.01,3.394e-06,3.3743e-13,0.1,0.44824561,0.0001512515161823,3.5278050121024584e-07,0.23324096849716702,-0.3566
2019-09-16T01:49:52.075Z,ATOM/BTC,ATOM,BTC,poloniex,kucoin,0.01,3.3928000000000004e-06,3.3743e-13,0.1,0.44824561,0.0001512515161823,2.99044817483451e-07,0.19771359985774895,-0.3861
2019-09-16T01:49:52.076Z,ATOM/BTC,ATOM,BTC,poloniex,bittrex,0.85778007,0.0002913793119783,3.3743e-13,0.1,0.44824561,0.0001512515161823,2.5424490999200666e-07,0.16809412322556228,-0.333
2019-09-16T01:51:22.935Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474168423764204,1.0474168423764205e-07,0.1,0.33028838,0.0028590877029192005,2.891727548565592e-06,0.101141617503131,-0.3919
2019-09-16T01:52:32.040Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.00010474168423764204,1.0474168423764205e-07,0.1,0.33028838,0.0028590877029192005,3.2514085168668284e-06,0.11372188805355843,-0.3804
2019-09-16T01:55:32.529Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.000104741593,1.0474159299999999e-07,0.1,0.081241,0.00070324890553,7.635521500459331e-07,0.10857495035423992,-0.3919
2019-09-16T01:56:42.071Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0121,0.000104741593,1.0474159299999999e-07,0.1,0.081241,0.00070324890553,9.258716680459459e-07,0.1316563254866593,-0.3689
2019-09-16T01:59:32.476Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.568e-06,4.5537e-09,0.1,0.291,0.0013251266999999998,1.506885299999833e-06,0.11371631859805054,-0.4458
2019-09-16T02:00:32.528Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.568e-06,4.5537e-09,0.1,0.291,0.0013251266999999998,1.506885299999833e-06,0.11371631859805054,-0.4458
2019-09-16T02:01:32.466Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.5694886757702966e-06,4.5549175854037275e-09,0.1,1.5455999999999999,0.007040080619999999,8.418394953299332e-06,0.11957810439533478,-0.402
2019-09-16T02:02:32.341Z,ZEC/BTC,ZEC,BTC,kucoin,binance,0.001,4.569870658803367e-06,4.5549175854037275e-09,0.1,1.5455999999999999,0.007040080619999999,9.00819753623645e-06,0.1279558860539931,-0.3582
2019-09-16T02:04:52.176Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,22.5443,0.000101223907,2.479872999999978e-07,0.24498886414253684,-0.2734
2019-09-16T02:06:02.247Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:09:42.373Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:11:11.931Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:12:02.737Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:13:03.046Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:14:02.148Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.51e-06,4.49e-09,0.1,21.1649,9.5030401e-05,2.3281389999999798e-07,0.24498886414253684,-0.2734
2019-09-16T02:15:02.630Z,XEM/BTC,XEM,BTC,kucoin,binance,1,4.52e-06,4.49e-09,0.1,21.1649,9.5030401e-05,4.442512509999997e-07,0.46748329621380813,-0.0511
2019-09-16T02:30:02.515Z,ETH/BTC,ETH,BTC,livecoin,binance,0.0058,0.00010849340799999999,1.0849340799999999e-07,0.1,0.19759268,0.0036961212498367994,3.7132865211342177e-06,0.10046441310057608,-0.577
