opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-07T00:01:31.861Z,2019-09-07T00:01:35.783Z,ETC/BTC,ETC,BTC,kucoin,kraken,15.48467017652524,0.01,1e-05,0.1,40.315,0.026035426999999996,0.0004772570330000006,1.8331062248374135,1.3246
2019-09-07T00:01:31.862Z,2019-09-07T00:01:39.057Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.550387596899225,0.001,1e-06,0.1,38.315,0.024713174999999997,0.0004719066975000009,1.909534883720934,1.3999
2019-09-07T00:01:31.865Z,2019-09-07T00:01:42.122Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0025363973012732712,0.0001,1.0000000000000001e-07,0.1,20,0.7885200000000001,0.009877603999999977,1.2526764064323004,1.0008
2019-09-07T00:02:02.791Z,2019-09-07T00:02:03.104Z,BNB/USDT,BNB,USDT,binance,kucoin,0.00045483696369036516,0.01,1e-05,0.1,0.8764,19.26844276,0.06573797523999793,0.341169112931459,-0.1615
2019-09-07T00:02:02.793Z,2019-09-07T00:02:09.691Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.001562011871290222,1e-06,1e-09,0.1,0.311,0.00019910219999999998,3.885602900000045e-06,1.9515620118713133,1.4613
2019-09-07T00:02:02.801Z,2019-09-07T00:02:17.857Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.2555583950932788,0.01,1e-05,0.1,0.001,3.913e-05,8.266100000000018e-07,2.1124712496805564,1.4417
2019-09-07T00:02:32.918Z,2019-09-07T00:02:35.013Z,ETC/USDT,ETC,USDT,okex,poloniex,0.001547748026621266,0.01,1e-05,0.1,76.5865,494.8253765,1.000104810249977,0.2021126760563334,-0.77
2019-09-07T00:02:32.912Z,2019-09-07T00:02:35.976Z,ETC/BTC,ETC,BTC,gateio,kraken,0.15873015873015872,0.0001,1.0000000000000001e-07,0.1,2.363,0.00148869,4.028914999999988e-05,2.7063492063491985,1.3817
2019-09-07T00:02:32.919Z,2019-09-07T00:02:36.013Z,ETC/USDT,ETC,USDT,okex,kucoin,0.0015508684863523572,0.01,1e-05,0.1,0.04113,0.26520624000000004,0.0008572725900000056,0.3232475186104239,-0.3625
2019-09-07T00:02:32.919Z,2019-09-07T00:02:37.015Z,ETC/USDT,ETC,USDT,okex,gateio,0.0015535187199005747,0.01,1e-05,0.1,50.21563,323.23801031,0.8231597147749776,0.2546605561596948,-0.1428
2019-09-07T00:02:46.883Z,2019-09-07T00:02:48.045Z,ETC/USDT,ETC,USDT,binance,cointiger,0.001561158379517602,0.01,1e-05,0.1,44.74,286.58207,1.083862291999974,0.3782031067051662,-0.3726
2019-09-07T00:03:01.871Z,2019-09-07T00:03:02.350Z,BNB/USDT,BNB,USDT,gateio,kucoin,4.554833361421473e-06,0.0001,1.0000000000000001e-07,0.1,0.0730026,1.6027501822199999,0.006153067942560151,0.38390686276743513,-0.2277
2019-09-07T00:03:01.882Z,2019-09-07T00:03:03.116Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.6258435522411573e-05,1e-06,1e-09,0.1,0.306,0.011653397999999999,0.00027690291900000005,2.3761560276238747,2.5622
2019-09-07T00:03:01.883Z,2019-09-07T00:03:05.791Z,ETC/ETH,ETC,ETH,binance,kraken,0.26498489586093593,0.01,1e-05,0.1,0.306,0.011547828,0.0004000585859999989,3.4643621813556535,3.4864
2019-09-07T00:03:01.883Z,2019-09-07T00:03:09.078Z,ETC/ETH,ETC,ETH,okex,kraken,0.26476039184537997,0.01,1e-05,0.1,1,0.03777,0.0009722050000000064,2.574013767540393,3.2775
2019-09-07T00:03:31.848Z,2019-09-07T00:03:33.142Z,ETC/BTC,ETC,BTC,binance,kraken,16.33986928104575,0.01,1e-05,0.1,7,0.0042840000000000005,0.00011024999999999962,2.5735294117646967,2.0646
2019-09-07T00:03:31.850Z,2019-09-07T00:03:35.793Z,ETC/BTC,ETC,BTC,kucoin,kraken,16.318537859007833,0.01,1e-05,0.1,7,0.0042896,0.00010464439999999973,2.4394908616187925,1.9307
2019-09-07T00:03:31.853Z,2019-09-07T00:03:39.171Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.631321370309951,0.001,1e-06,0.1,7,0.0042910000000000005,0.00010109749999999986,2.356035889070143,1.846
2019-09-07T00:03:31.856Z,2019-09-07T00:03:42.103Z,ETC/ETH,ETC,ETH,gateio,kraken,0.002666666666666667,0.0001,1.0000000000000001e-07,0.1,7.201,0.2700375,0.005401434095000029,2.000253333333344,1.989
2019-09-07T00:04:01.842Z,2019-09-07T00:04:02.006Z,BNB/USDT,BNB,USDT,binance,kucoin,0.00045561407665251226,0.01,1e-05,0.1,0.714,15.671157599999999,0.0803582724000021,0.5127781523938097,0.009
2019-09-07T00:04:01.846Z,2019-09-07T00:04:05.795Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0016369291209690619,1e-06,1e-09,0.1,2.05,0.001252345,2.0398217499999822e-05,1.6288017678834366,1.4436
2019-09-07T00:04:01.853Z,2019-09-07T00:04:09.061Z,ETC/ETH,ETC,ETH,bittrex,kraken,5.055768319519832,0.18949141,0.00018949141,0.1,96.777,3.62722518648,0.04142024631359985,1.1419265191471517,1.1529
2019-09-07T00:04:01.855Z,2019-09-07T00:04:11.793Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.26762297275598135,0.01,1e-05,0.1,2.193402,0.081958659132,0.0013129077059028018,1.6019145747470986,1.6071
2019-09-07T00:04:35.822Z,2019-09-07T00:04:38.877Z,ETC/BTC,ETC,BTC,gateio,kraken,0.16233766233766234,0.0001,1.0000000000000001e-07,0.1,10,0.0061600000000000005,7.140400000000131e-05,1.1591558441558654,0.4862
2019-09-07T00:05:04.834Z,2019-09-07T00:05:08.153Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.657521250204297e-05,1e-06,1e-09,0.1,95.3,3.5860484649999997,0.027616622477500862,0.7701129180779454,0.6599
2019-09-07T00:05:04.834Z,2019-09-07T00:05:11.194Z,ETC/ETH,ETC,ETH,binance,kraken,0.2668089647812167,0.01,1e-05,0.1,12.34,0.4625032,0.0053628085160000545,1.1595181430096169,1.248
2019-09-07T00:05:04.834Z,2019-09-07T00:05:13.877Z,ETC/ETH,ETC,ETH,okex,kraken,0.26659557451346305,0.01,1e-05,0.1,28.78611,1.0797669861,0.011105750324663943,1.0285321247667234,1.196
2019-09-07T00:05:31.878Z,2019-09-07T00:05:33.099Z,ETC/BTC,ETC,BTC,binance,kraken,16.207455429497568,0.01,1e-05,0.1,11.747,0.007247899,9.107214159999929e-05,1.2565316045380777,0.5851
2019-09-07T00:05:31.874Z,2019-09-07T00:05:33.591Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,5622.7310981372175,0.022828288258437104,7.69470750780024e-05,0.33706896551721766,-0.1637
2019-09-07T00:05:31.879Z,2019-09-07T00:05:39.273Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.6207455429497568,0.001,1e-06,0.1,11.747,0.007247899,6.401527649999883e-05,0.8832252836304538,0.8625
2019-09-07T00:05:31.882Z,2019-09-07T00:05:42.734Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0026518868174706307,0.0001,1.0000000000000001e-07,0.1,10,0.37709,0.0017263640000000319,0.4578121933755952,0.3277
2019-09-07T00:06:01.886Z,2019-09-07T00:06:02.999Z,VSYS/USDT,VSYS,USDT,okex,kucoin,6.389776357827476,1,0.001,0.1,33.4702,5.2380863,0.006966822129999516,0.13300319488816967,-0.3674
2019-09-07T00:06:01.876Z,2019-09-07T00:06:05.797Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0016181229773462784,1e-06,1e-09,0.1,11.747,0.007259645999999999,8.014038340000101e-05,1.1039158576051922,0.4333
2019-09-07T00:06:31.851Z,2019-09-07T00:06:35.798Z,ETC/BTC,ETC,BTC,gateio,kraken,0.16155088852988692,0.0001,1.0000000000000001e-07,0.1,10,0.006189999999999999,7.12659999999995e-05,1.1513085621970842,0.4815
2019-09-07T00:06:31.854Z,2019-09-07T00:06:42.090Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.2648515507058294,0.01,1e-05,0.1,29.239155,1.103982775335,0.00518288583265199,0.469471621156341,0.3508
2019-09-07T00:06:46.897Z,2019-09-07T00:06:47.379Z,ETC/USDT,ETC,USDT,poloniex,binance,1.5759731322048683e-07,1e-06,1e-09,0.1,0.24761904,1.5712135882263936,0.0027417235384963284,0.17449718860891608,0.081
2019-09-07T00:06:46.897Z,2019-09-07T00:06:48.229Z,ETC/USDT,ETC,USDT,poloniex,okex,1.5759731322048683e-07,1e-06,1e-09,0.1,0.24761904,1.5712135882263936,0.001803643567360422,0.11479302246847282,-0.0768
2019-09-07T00:07:01.863Z,2019-09-07T00:07:06.155Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.6525198938992044e-05,1e-06,1e-09,0.1,1.65033964,0.062217804428,0.0003197100663514371,0.5138562334217589,0.3991
2019-09-07T00:07:01.864Z,2019-09-07T00:07:08.804Z,ETC/ETH,ETC,ETH,binance,kraken,0.26478142293536683,0.01,1e-05,0.1,70.73,2.6712599100000003,0.012958216963999819,0.4850975719543449,0.369
2019-09-07T00:07:01.864Z,2019-09-07T00:07:12.099Z,ETC/ETH,ETC,ETH,okex,kraken,0.2649708532061473,0.01,1e-05,0.1,1.77465,0.066975291,0.0003431438394899949,0.5123439321674539,0.4
2019-09-07T00:07:31.882Z,2019-09-07T00:07:33.320Z,ETC/BTC,ETC,BTC,binance,kraken,16.129032258064516,0.01,1e-05,0.1,20.87,0.0129394,0.00018239127800000215,1.4095806451613069,0.9018
2019-09-07T00:07:31.883Z,2019-09-07T00:07:35.802Z,ETC/BTC,ETC,BTC,kucoin,kraken,16.121231662098985,0.01,1e-05,0.1,38.769,0.024048410699999998,0.00032717546790000577,1.3604868611962195,0.8527
2019-09-07T00:07:31.885Z,2019-09-07T00:07:39.108Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.6103059581320451,0.001,1e-06,0.1,38.769,0.024075549,0.000287972255100002,1.19611916264091,1.0148
2019-09-07T00:07:31.887Z,2019-09-07T00:07:42.104Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0026434047052603755,0.0001,1.0000000000000001e-07,0.1,10,0.3783,0.000982721999999919,0.25977319587626724,0.1328
2019-09-07T00:07:46.907Z,2019-09-07T00:07:47.147Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,7933.724719082926,0.03221092235947668,0.0001085730227806422,0.33706896551721766,-0.1637
2019-09-07T00:07:46.905Z,2019-09-07T00:07:47.253Z,ATOM/USDT,ATOM,USDT,poloniex,binance,4.850218769360103e-07,1e-06,1e-09,0.1,8.543e-05,0.0001761363848981,5.132568896547971e-07,0.2913974247579404,0.0634
2019-09-07T00:07:46.906Z,2019-09-07T00:07:48.238Z,ATOM/USDT,ATOM,USDT,poloniex,kucoin,4.850218769360103e-07,1e-06,1e-09,0.1,8.543e-05,0.0001761363848981,5.644636316547843e-07,0.32046963606147755,-0.181
2019-09-07T00:08:01.885Z,2019-09-07T00:08:03.990Z,VSYS/USDT,VSYS,USDT,okex,kucoin,6.389776357827476,1,0.001,0.1,33.4702,5.2380863,0.006966822129999516,0.13300319488816967,-0.3674
2019-09-07T00:08:01.875Z,2019-09-07T00:08:05.801Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0016136580013231996,1e-06,1e-09,0.1,1.88705053,0.0011694240839463,1.5285345174316457e-05,1.3070831517968258,0.7969
2019-09-07T00:08:31.889Z,2019-09-07T00:08:35.805Z,ETC/BTC,ETC,BTC,gateio,kraken,0.1610305958132045,0.0001,1.0000000000000001e-07,0.1,10,0.00621,9.112199999999916e-05,1.4673429951690686,0.9577
2019-09-07T00:08:31.892Z,2019-09-07T00:08:42.091Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.2648375221801425,0.01,1e-05,0.1,0.001,3.7759e-05,8.943817999999992e-07,2.368658597950155,2.2585
2019-09-07T00:09:01.895Z,2019-09-07T00:09:04.021Z,ETC/USDT,ETC,USDT,cointiger,binance,0.0015510609256731607,0.01,1e-05,0.1,0.1,0.64472,0.0006559300000000305,0.10173873929768433,0.1057
2019-09-07T00:09:01.892Z,2019-09-07T00:09:06.103Z,ETC/ETH,ETC,ETH,bittrex,kraken,4.960806802503815,0.18949141,0.00018949141,0.1,0.001,3.81977e-05,3.979465499999938e-07,1.041807621924864,1.5246
2019-09-07T00:09:01.892Z,2019-09-07T00:09:08.807Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.6344262074826657e-05,1e-06,1e-09,0.1,0.001,3.795893e-05,6.373134750000008e-07,1.6789553209218508,1.5664
2019-09-07T00:09:01.893Z,2019-09-07T00:09:12.109Z,ETC/ETH,ETC,ETH,binance,kraken,0.261110240743642,0.01,1e-05,0.1,0.001,3.8298e-05,3.54842799999998e-07,0.9265308893414749,1.0899
2019-09-07T00:09:01.893Z,2019-09-07T00:09:14.812Z,ETC/ETH,ETC,ETH,okex,kraken,0.2617801047120419,0.01,1e-05,0.1,1e-05,3.82e-07,4.3384080000000834e-09,1.135708900523582,1.5385
2019-09-07T00:09:32.806Z,2019-09-07T00:09:33.060Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,8022.96949867925,0.03257325616463776,0.00010979433758941782,0.33706896551721766,-0.1637
2019-09-07T00:09:32.817Z,2019-09-07T00:09:39.203Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.574803149606299,0.001,1e-06,0.1,37.166,0.02360041,0.0003480707397999982,1.47485039370078,0.3387
2019-09-07T00:09:32.820Z,2019-09-07T00:09:42.175Z,ETC/ETH,ETC,ETH,gateio,kraken,0.002583111616252939,0.0001,1.0000000000000001e-07,0.1,0.579,0.022414827,0.0001815966336000022,0.8101629943429954,1.2687
2019-09-07T00:10:02.842Z,2019-09-07T00:10:04.962Z,ETC/USDT,ETC,USDT,binance,kucoin,0.0015428051282842465,0.01,1e-05,0.1,6.553154,42.475578281800004,0.17429423693800083,0.41033987996976296,-0.1874
2019-09-07T00:10:02.833Z,2019-09-07T00:10:05.891Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0015784572159171625,1e-06,1e-09,0.1,4.53154,0.0028708665362,4.1719962875500135e-05,1.45321847426326,0.0695
2019-09-07T00:10:02.843Z,2019-09-07T00:10:05.966Z,ETC/USDT,ETC,USDT,binance,cointiger,0.0015434242410211295,0.01,1e-05,0.1,18.94,122.71415400000001,0.6539233869999982,0.5328834251670742,-0.2835
2019-09-07T00:10:34.766Z,2019-09-07T00:10:35.112Z,ETC/BTC,ETC,BTC,okex,kraken,16.025641025641026,0.01,1e-05,0.1,0.001,6.24e-07,1.1405200000000011e-08,1.827756410256412,1.6351
2019-09-07T00:10:34.768Z,2019-09-07T00:10:37.818Z,ETC/BTC,ETC,BTC,gateio,kraken,0.16,0.0001,1.0000000000000001e-07,0.1,0.001,6.25e-07,1.0091199999999988e-08,1.614591999999998,1.1046
2019-09-07T00:10:34.772Z,2019-09-07T00:10:44.133Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.2613900724050501,0.01,1e-05,0.1,71.358,2.729943006,0.02881885595400014,1.0556577881172124,0.7623
2019-09-07T00:11:04.904Z,2019-09-07T00:11:05.360Z,ETC/ETH,ETC,ETH,okex,kraken,0.26157467957101754,0.01,1e-05,0.1,0.88,0.0336424,0.0003685059840000018,1.095361757781852,1.1995
2019-09-07T00:11:31.891Z,2019-09-07T00:11:32.129Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,6957.204135511164,0.028246248790175326,9.520933859446357e-05,0.33706896551721766,-0.1637
2019-09-07T00:11:31.898Z,2019-09-07T00:11:39.081Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.5974440894568689,0.001,1e-06,0.1,89.639,0.056114014000000004,0.0009322097444000042,1.6612779552715728,0.9931
2019-09-07T00:11:31.898Z,2019-09-07T00:11:42.082Z,ETC/ETH,ETC,ETH,bittrex,kraken,4.9285730262966245,0.18949141,0.00018949141,0.1,7.29438265,0.280450922823528,0.0012214443747424989,0.4355287415157072,0.7551
2019-09-07T00:11:31.899Z,2019-09-07T00:11:45.000Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.6044820531652918e-05,1e-06,1e-09,0.1,97.3,3.735867555,0.02138171635249952,0.5723360380879328,0.4574
2019-09-07T00:11:31.899Z,2019-09-07T00:11:48.142Z,ETC/ETH,ETC,ETH,binance,kraken,0.26061348414166946,0.01,1e-05,0.1,0.35,0.01342985,0.00010664849999999947,0.7941153475280771,0.9887
2019-09-07T00:11:31.900Z,2019-09-07T00:11:50.822Z,ETC/ETH,ETC,ETH,gateio,kraken,0.002612876254180602,0.0001,1.0000000000000001e-07,0.1,0.579,0.022159487999999998,0.00021164592300000116,0.95510294732442,0.8373
2019-09-07T00:12:31.871Z,2019-09-07T00:12:35.819Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0015910898965791566,1e-06,1e-09,0.1,19.183,0.0120565155,0.00013940957504999913,1.1563007159904464,0.5692
2019-09-07T00:12:31.873Z,2019-09-07T00:12:39.126Z,ETC/BTC,ETC,BTC,gateio,kraken,0.1589825119236884,0.0001,1.0000000000000001e-07,0.1,10,0.0062900000000000005,7.080600000000054e-05,1.1256915739268765,0.6167
2019-09-07T00:12:31.875Z,2019-09-07T00:12:45.435Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.26005096999011806,0.01,1e-05,0.1,0.97853,0.03762839262,0.00023248444146199712,0.6178431372548943,0.5042
2019-09-07T00:13:01.904Z,2019-09-07T00:13:03.100Z,ETC/BTC,ETC,BTC,okex,kraken,15.974440894568689,0.01,1e-05,0.1,0.001,6.26e-07,9.402199999999958e-09,1.5019488817891307,1.0637
2019-09-07T00:13:31.891Z,2019-09-07T00:13:32.131Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,6617.82026863825,0.026868350290671295,9.056487037630808e-05,0.33706896551721766,-0.1637
2019-09-07T00:13:31.894Z,2019-09-07T00:13:33.111Z,ETC/BTC,ETC,BTC,binance,kraken,15.974440894568689,0.01,1e-05,0.1,0.001,6.26e-07,9.715199999999923e-09,1.5519488817891252,1.2064
2019-09-07T00:13:31.896Z,2019-09-07T00:13:35.815Z,ETC/BTC,ETC,BTC,kucoin,kraken,15.979546180888462,0.01,1e-05,0.1,0.001,6.258e-07,9.915399999999927e-09,1.5844359220198028,1.0602
2019-09-07T00:13:31.900Z,2019-09-07T00:13:39.098Z,ETC/ETH,ETC,ETH,okex,kraken,0.2620545073375262,0.01,1e-05,0.1,0.001,3.816e-05,4.7390080000000214e-07,1.2418784067086008,1.1656
2019-09-07T00:13:31.900Z,2019-09-07T00:13:41.817Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0026095352417734403,0.0001,1.0000000000000001e-07,0.1,0.001,3.8321e-05,2.9349879999999446e-07,0.7658954620182001,0.5853
2019-09-07T00:14:01.868Z,2019-09-07T00:14:03.130Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.6,0.001,1e-06,0.1,0.001,6.25e-07,1.0403699999999954e-08,1.6645919999999925,1.3184
2019-09-07T00:14:01.868Z,2019-09-07T00:14:06.088Z,ETC/ETH,ETC,ETH,bittrex,kraken,4.94743367984345,0.18949141,0.00018949141,0.1,0.001,3.830095e-05,2.944384249999986e-07,0.7687496654782677,0.6584
2019-09-07T00:14:01.868Z,2019-09-07T00:14:08.815Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.606309405936078e-05,1e-06,1e-09,0.1,0.001,3.8368430000000006e-05,2.2678972500000613e-07,0.5910841934371724,0.4812
2019-09-07T00:14:01.869Z,2019-09-07T00:14:12.093Z,ETC/ETH,ETC,ETH,binance,kraken,0.26222630129802016,0.01,1e-05,0.1,0.001,3.8135e-05,5.180057999999958e-07,1.3583474498492087,1.2492
2019-09-07T00:14:31.903Z,2019-09-07T00:14:35.815Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.001601332308480656,1e-06,1e-09,0.1,0.001,6.2448e-07,1.0300000000000034e-08,1.6493722777350812,1.1383
2019-09-07T00:14:31.905Z,2019-09-07T00:14:39.092Z,ETC/BTC,ETC,BTC,gateio,kraken,0.1597444089456869,0.0001,1.0000000000000001e-07,0.1,0.001,6.26e-07,9.089199999999906e-09,1.4519488817891224,0.9423
2019-09-07T00:14:31.908Z,2019-09-07T00:14:45.455Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.2615541547877488,0.01,1e-05,0.1,0.001,3.8233000000000005e-05,4.199078000000034e-07,1.0982862971778395,0.9893
2019-09-07T00:15:02.798Z,2019-09-07T00:15:06.155Z,ETC/BTC,ETC,BTC,okex,kraken,16.01024655779699,0.01,1e-05,0.1,0.001,6.246e-07,1.0804300000000096e-08,1.7297950688440755,1.3895
2019-09-07T00:15:31.874Z,2019-09-07T00:15:32.108Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,5728.467899765769,0.023257579673049023,7.839408320828904e-05,0.33706896551721766,-0.1637
2019-09-07T00:15:31.879Z,2019-09-07T00:15:33.140Z,ETC/BTC,ETC,BTC,binance,kraken,15.974440894568689,0.01,1e-05,0.1,0.001,6.26e-07,9.715199999999923e-09,1.5519488817891252,1.0439
2019-09-07T00:15:31.880Z,2019-09-07T00:15:35.822Z,ETC/BTC,ETC,BTC,kucoin,kraken,15.969338869370807,0.01,1e-05,0.1,0.001,6.262e-07,9.514999999999927e-09,1.5194825934206206,1.0277
2019-09-07T00:15:31.883Z,2019-09-07T00:15:39.124Z,ETC/ETH,ETC,ETH,okex,kraken,0.2621231979030144,0.01,1e-05,0.1,0.001,3.8150000000000006e-05,4.839157999999955e-07,1.2684555701179434,1.139
2019-09-07T00:15:31.883Z,2019-09-07T00:15:41.821Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0026147208785462154,0.0001,1.0000000000000001e-07,0.1,0.001,3.8245000000000004e-05,3.6965080000000574e-07,0.9665336645313262,0.8063
2019-09-07T00:16:03.822Z,2019-09-07T00:16:04.228Z,ETC/BTC,ETC,BTC,cointiger,kraken,1.6025641025641026,0.001,1e-06,0.1,0.001,6.24e-07,1.1405200000000011e-08,1.827756410256412,1.1555
2019-09-07T00:16:03.822Z,2019-09-07T00:16:07.155Z,ETC/ETH,ETC,ETH,bittrex,kraken,4.953439738216487,0.18949141,0.00018949141,0.1,0.001,3.825451e-05,3.409945249999938e-07,0.8913838525182882,0.7808
2019-09-07T00:16:03.823Z,2019-09-07T00:16:09.865Z,ETC/ETH,ETC,ETH,poloniex,kraken,2.6098989290540733e-05,1e-06,1e-09,0.1,0.001,3.831566e-05,2.7969164999999713e-07,0.7299669378003593,0.6197
2019-09-07T00:16:03.823Z,2019-09-07T00:16:13.169Z,ETC/ETH,ETC,ETH,binance,kraken,0.2620270411906509,0.01,1e-05,0.1,0.001,3.8163999999999996e-05,4.889768000000037e-07,1.2812514411487363,1.1403
2019-09-07T00:16:31.881Z,2019-09-07T00:16:35.825Z,ETC/BTC,ETC,BTC,poloniex,kraken,0.0016043123917089135,1e-06,1e-09,0.1,0.001,6.2332e-07,1.1462900000000006e-08,1.8390072514920113,1.3274
2019-09-07T00:16:31.883Z,2019-09-07T00:16:39.091Z,ETC/BTC,ETC,BTC,gateio,kraken,0.16,0.0001,1.0000000000000001e-07,0.1,0.001,6.25e-07,1.0091199999999988e-08,1.614591999999998,1.1046
2019-09-07T00:16:31.886Z,2019-09-07T00:16:45.367Z,ETC/ETH,ETC,ETH,kucoin,kraken,0.26191723415400736,0.01,1e-05,0.1,0.001,3.818e-05,4.729608000000043e-07,1.2387658459926776,1.1085
2019-09-07T00:17:31.916Z,2019-09-07T00:17:32.143Z,CRO/BTC,CRO,BTC,cointiger,bittrex,2463.054187192118,0.01,1e-05,0.1,6841.072335498147,0.02777475368212248,9.362007491128556e-05,0.33706896551721766,-0.1637
2019-09-07T00:17:31.919Z,2019-09-07T00:17:33.130Z,ETC/BTC,ETC,BTC,binance,kraken,16.07717041800643,0.01,1e-05,0.1,0.001,6.22e-07,1.3719199999999938e-08,2.205659163987128,1.697
2019-09-07T00:17:31.923Z,2019-09-07T00:17:36.092Z,ETC/ETH,ETC,ETH,okex,kraken,0.2631578947368421,0.01,1e-05,0.1,0.001,3.8e-05,6.341408000000008e-07,1.6687915789473706,1.5653
2019-09-07T00:17:31.923Z,2019-09-07T00:17:38.828Z,ETC/ETH,ETC,ETH,gateio,kraken,0.0026210258695253323,0.0001,1.0000000000000001e-07,0.1,0.001,3.8153e-05,4.6183479999999565e-07,1.2104809582470466,1.0761
2019-09-07T00:17:46.877Z,2019-09-07T00:17:48.264Z,ETC/BTC,ETC,BTC,kucoin,kraken,16.06425702811245,0.01,1e-05,0.1,0.001,6.225e-07,1.3218700000000047e-08,2.123485943775108,1.5821
