opp_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent,profit_loop_percent
2019-09-14T00:01:17.838Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:01:46.610Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.599857232375979e-06,5.599857232375979e-09,0.1,1891.6460000000002,0.010592947534195091,2.7256557706713603e-05,0.25730853115930874,-0.0663
2019-09-14T00:01:47.031Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.603193452646213e-07,5.603193452646212e-10,0.1,1891.6460000000002,0.010599258481924398,2.0939299029676828e-05,0.19755437670838927,-0.2457
2019-09-14T00:01:48.032Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:01:49.115Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:02:16.781Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:02:17.471Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:02:17.781Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:02:25.755Z,XTZ/USDT,XTZ,USDT,kucoin,gateio,0.1,0.09708800000000001,9.708800000000002e-05,0.1,3.6023,3.4974010239999997,0.020857028816000232,0.5963579433091696,0.1935
2019-09-14T00:02:46.968Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.599824806625458e-06,5.599824806625458e-09,0.1,1891.6460000000002,0.010592886196153822,2.7317957086024064e-05,0.25788964952670745,-0.0663
2019-09-14T00:02:47.470Z,XTZ/BTC,XTZ,BTC,kucoin,kraken,0.1,9.405e-06,9.405e-09,0.1,0.5561,5.2301205e-05,1.7224085299999922e-07,0.3293248272195626,-0.1805
2019-09-14T00:02:47.707Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.601982821675147e-07,5.601982821675147e-10,0.1,1891.6460000000002,0.010596968396690505,2.323167434880425e-05,0.21922943882761448,-0.2457
2019-09-14T00:02:48.707Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:02:49.706Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:03:17.444Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:03:17.491Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:03:18.126Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:03:46.091Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0119,0.00010728123700000002,1.0728123700000002e-07,0.1,0.25808519,0.0023266973474437005,2.9655500710209864e-06,0.12745749137846318,-0.3731
2019-09-14T00:03:46.585Z,XTZ/USDT,XTZ,USDT,kucoin,gateio,0.1,0.09708800000000001,9.708800000000002e-05,0.1,3.6023,3.4974010239999997,0.013307328476000153,0.3804919248516853,-0.0838
2019-09-14T00:03:47.124Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.599712111614395e-06,5.599712111614395e-09,0.1,1891.6460000000002,0.010592673017086924,2.753134933198813e-05,0.25990936647980745,-0.0663
2019-09-14T00:03:47.487Z,XTZ/BTC,XTZ,BTC,kucoin,kraken,0.1,9.405e-06,9.405e-09,0.1,0.5561,5.2301205e-05,1.7224085299999922e-07,0.3293248272195626,-0.1805
2019-09-14T00:03:47.871Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602570151874273e-07,5.602570151874274e-10,0.1,1891.6460000000002,0.010598079417512361,2.2119542506126898e-05,0.20871274534493833,-0.2457
2019-09-14T00:03:48.920Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:03:49.834Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:04:17.224Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:04:17.476Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:04:18.222Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:04:46.465Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.59999228118324e-06,5.5999922811832405e-09,0.1,1891.6460000000002,0.010593202998731153,2.70008377061161e-05,0.25488832517747695,-0.0663
2019-09-14T00:04:47.290Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602570151874273e-07,5.602570151874274e-10,0.1,1891.6460000000002,0.010598079417512361,2.2119542506126898e-05,0.20871274534493833,-0.2457
2019-09-14T00:04:48.224Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:04:49.207Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:05:16.320Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0119,0.00010728123700000002,1.0728123700000002e-07,0.1,0.25808519,0.0023266973474437005,4.512512699881202e-06,0.19394497977311131,-0.3067
2019-09-14T00:05:17.499Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016782760595432722,1.6782760595432723e-07,0.1,1204.476,0.006738144116981475,1.3330428530373097e-05,0.19783531338811444,-0.2271
2019-09-14T00:05:18.157Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:05:19.077Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:05:46.209Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:05:46.951Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.6002863015825805e-06,5.600286301582581e-09,0.1,1891.6460000000002,0.010593759181243483,2.6444099011273477e-05,0.24961959733890704,-0.0663
2019-09-14T00:05:47.952Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602571228693468e-07,5.602571228693468e-10,0.1,1891.6460000000002,0.010598081454473085,2.211750350844183e-05,0.20869346592072846,-0.2457
2019-09-14T00:05:49.034Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:06:15.975Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0119,0.00010728123700000002,1.0728123700000002e-07,0.1,0.25808519,0.0023266973474437005,5.2859940143111495e-06,0.22718872397042844,-0.2846
2019-09-14T00:06:17.537Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:06:17.732Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:06:18.732Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:06:46.047Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.600501077441439e-06,5.6005010774414395e-09,0.1,1891.6460000000002,0.01059416546113779,2.6037412837072858e-05,0.2457712495862463,-0.0663
2019-09-14T00:06:46.804Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602571265208009e-07,5.602571265208009e-10,0.1,1891.6460000000002,0.010598081523545671,2.2117434366783883e-05,0.20869281216270852,-0.2457
2019-09-14T00:06:47.798Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:06:48.761Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:07:06.222Z,DASH/BTC,DASH,BTC,livecoin,kucoin,0.0119,0.00010728123700000002,1.0728123700000002e-07,0.1,0.25808519,0.0023266973474437005,2.7077229662113267e-06,0.11637624331270469,-0.3842
2019-09-14T00:07:16.603Z,DASH/BTC,DASH,BTC,livecoin,binance,0.0119,0.00010728123700000002,1.0728123700000002e-07,0.1,0.055,0.0004958376500000001,1.2363772299999516e-06,0.2493512201019732,-0.2514
2019-09-14T00:07:18.058Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:07:18.262Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:07:19.306Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:07:46.229Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.601238543499616e-06,5.601238543499616e-09,0.1,1891.6460000000002,0.010595560485856876,2.4640993093267378e-05,0.2325596000906094,-0.0663
2019-09-14T00:07:46.976Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602571265208009e-07,5.602571265208009e-10,0.1,1891.6460000000002,0.010598081523545671,2.2117434366783883e-05,0.20869281216270852,-0.2457
2019-09-14T00:07:47.977Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:07:49.060Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:08:06.060Z,BSV/BTC,BSV,BTC,kucoin,poloniex,0.001,1.1347e-05,1.1347e-08,0.1,0.08601223,0.0009759807738099999,3.755855191600774e-06,0.3848288093769303,-0.1245
2019-09-14T00:08:16.810Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:08:17.771Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:08:18.048Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:08:47.319Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.600992381392413e-06,5.600992381392413e-09,0.1,1891.6460000000002,0.010595094834291434,2.510711031027658e-05,0.2369691890724418,-0.0663
2019-09-14T00:08:48.027Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602571265208009e-07,5.602571265208009e-10,0.1,1891.6460000000002,0.010598081523545671,2.2117434366783883e-05,0.20869281216270852,-0.2457
2019-09-14T00:08:49.107Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:08:50.026Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:09:17.246Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:09:17.580Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:09:18.239Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:09:35.920Z,BTG/BTC,BTG,BTC,exmo,binance,0.01,9.8254e-06,9.8254e-09,0.1,0.05460378,5.36503980012e-05,8.233813193759765e-08,0.15347161438719614,-0.3482
2019-09-14T00:09:46.371Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.600531957600781e-06,5.600531957600781e-09,0.1,1891.6460000000002,0.010594223875467688,2.5978940092844588e-05,0.24521796403606522,-0.0663
2019-09-14T00:09:47.162Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602571265208009e-07,5.602571265208009e-10,0.1,1891.6460000000002,0.010598081523545671,2.2117434366783883e-05,0.20869281216270852,-0.2457
2019-09-14T00:09:48.168Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:09:49.124Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:10:17.412Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:10:18.115Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:10:18.411Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:10:46.000Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.600531957600781e-06,5.600531957600781e-09,0.1,1891.6460000000002,0.010594223875467688,2.5978940092844588e-05,0.24521796403606522,-0.0663
2019-09-14T00:10:46.746Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602576534185427e-07,5.602576534185426e-10,0.1,1891.6460000000002,0.010598091490585727,2.210745735968691e-05,0.20859847623815042,-0.2457
2019-09-14T00:10:47.747Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:10:48.832Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:11:16.826Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:11:17.492Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:11:17.780Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:11:46.179Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.6005444259477304e-06,5.6005444259477305e-09,0.1,1891.6460000000002,0.010594247461166321,2.5955330808513603e-05,0.24499456807719477,-0.0663
2019-09-14T00:11:46.794Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602576534185427e-07,5.602576534185426e-10,0.1,1891.6460000000002,0.010598091490585727,2.210745735968691e-05,0.20859847623815042,-0.2457
2019-09-14T00:11:47.747Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:11:48.785Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:12:17.178Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:12:17.519Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016785516325632842,1.6785516325632842e-07,0.1,1204.476,0.006739250520610982,1.2221148251430028e-05,0.18134283944562513,-0.2271
2019-09-14T00:12:18.096Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:12:46.480Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.600501622600689e-06,5.6005016226006885e-09,0.1,1891.6460000000002,0.010594166492386104,2.6036380557510037e-05,0.2457614818138082,-0.0663
2019-09-14T00:12:47.222Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602576534185427e-07,5.602576534185426e-10,0.1,1891.6460000000002,0.010598091490585727,2.210745735968691e-05,0.20859847623815042,-0.2457
2019-09-14T00:12:48.262Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:12:49.302Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:13:17.138Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:13:17.528Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.0001677,1.6770000000000003e-07,0.1,687.17,0.0038412803000000004,1.0535690439999668e-05,0.27427549194990186,-0.2271
2019-09-14T00:13:18.101Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:13:46.027Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602881494630593e-07,5.602881494630593e-10,0.1,1891.6460000000002,0.010598668367791985,2.1530003276224116e-05,0.20313875789954028,-0.2457
2019-09-14T00:13:46.790Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:13:47.823Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:13:56.513Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.6011471585773646e-06,5.601147158577365e-09,0.1,1891.6460000000002,0.010595387617934238,2.481403388382835e-05,0.2341965653226974,-0.0663
2019-09-14T00:14:17.285Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:14:17.582Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016789657058422235,1.6789657058422235e-07,0.1,1204.476,0.00674091299170006,1.0554354737519039e-05,0.15657159127427378,-0.2271
2019-09-14T00:14:18.291Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:14:46.425Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.601652593109985e-06,5.6016525931099854e-09,0.1,1891.6460000000002,0.010596343721146132,2.385697456872074e-05,0.2251434569936761,-0.0663
2019-09-14T00:14:47.164Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.602881494630593e-07,5.602881494630593e-10,0.1,1891.6460000000002,0.010598668367791985,2.1530003276224116e-05,0.20313875789954028,-0.2457
2019-09-14T00:14:48.163Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
2019-09-14T00:14:49.162Z,XLM/BTC,XLM,BTC,bittrex,livecoin,38.34355828,0.00021472392636800002,2.1472392636800004e-07,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3962
2019-09-14T00:15:16.968Z,XLM/BTC,XLM,BTC,exmo,livecoin,0.01,5.6000560467444004e-08,5.6000560467444004e-11,0.1,747.45780951,0.0041858056258327996,6.435493015259911e-06,0.15374562486951404,-0.346
2019-09-14T00:15:17.516Z,XLM/BTC,XLM,BTC,kraken,livecoin,30,0.00016769999999999998,1.677e-07,0.1,687.17,0.0038412802999999995,1.0535690440000198e-05,0.27427549194991574,-0.2271
2019-09-14T00:15:17.965Z,XLM/BTC,XLM,BTC,poloniex,livecoin,1e-06,5.5999999999999996e-12,5.5999999999999995e-15,0.1,687.17,0.0038481519999999996,4.030939220000026e-06,0.10475000000000068,-0.3961
2019-09-14T00:15:46.182Z,XLM/BTC,XLM,BTC,binance,livecoin,1,5.602145147461679e-06,5.602145147461679e-09,0.1,1891.6460000000002,0.010597275459615297,2.292430436108787e-05,0.21632262413531778,-0.0663
2019-09-14T00:15:46.904Z,XLM/BTC,XLM,BTC,kucoin,livecoin,0.1,5.604827294932827e-07,5.604827294932827e-10,0.1,2815.49407765,0.015780358055134443,2.6561026997018934e-05,0.16831701095892937,-0.0663
2019-09-14T00:15:47.889Z,XLM/BTC,XLM,BTC,gateio,livecoin,0.0001,5.6e-10,5.6e-13,0.1,500,0.0028,4.333000000000253e-06,0.15475000000000905,-0.3516
